booking_id,booking_date,check_in_date,channel_id,Channel Name,rate_code_id,gross_room_revenue,Commission Rate,commission_amount,net_room_revenue,status
BK_00583,2024-09-18 0:00,2024-11-05 0:00,CH_04,GDS (Amadeus),RT_NET,15336.24,0.0,0.0,15336.24,Checked-Out
BK_00584,2024-07-19 0:00,2024-08-18 0:00,CH_04,GDS (Amadeus),RT_NET,14475.95,0.0,0.0,14475.95,Confirmed
BK_00585,2024-01-13 0:00,2024-02-13 0:00,CH_04,GDS (Amadeus),RT_RACK,4822.61,0.0,500.0,4322.61,Checked-Out
BK_00586,2024-02-13 0:00,2024-02-21 0:00,CH_04,GDS (Amadeus),RT_RACK,8406.46,0.0,500.0,7906.46,Confirmed
BK_00587,2024-08-21 0:00,2024-10-11 0:00,CH_04,GDS (Amadeus),RT_CORP,6661.8,0.0,500.0,6161.8,Confirmed
BK_00588,2024-02-19 0:00,2024-03-19 0:00,CH_04,GDS (Amadeus),RT_RACK,16111.94,0.0,500.0,15611.94,Cancelled
BK_00589,2024-01-23 0:00,2024-03-15 0:00,CH_04,GDS (Amadeus),RT_NET,2684.45,0.0,0.0,2684.45,Checked-Out
BK_00590,2024-11-27 0:00,2024-12-04 0:00,CH_04,GDS (Amadeus),RT_NET,5419.0,0.0,0.0,5419.0,Checked-Out
BK_00591,2024-10-09 0:00,2024-10-20 0:00,CH_04,GDS (Amadeus),RT_CORP,10243.92,0.0,500.0,9743.92,Checked-Out
BK_00592,2024-04-28 0:00,2024-06-19 0:00,CH_04,GDS (Amadeus),RT_NET,12891.67,0.0,0.0,12891.67,Confirmed
BK_00593,2024-12-02 0:00,2024-12-30 0:00,CH_04,GDS (Amadeus),RT_NET,10963.9,0.0,0.0,10963.9,Checked-Out
BK_00594,2024-04-11 0:00,2024-05-10 0:00,CH_04,GDS (Amadeus),RT_CORP,18448.69,0.0,500.0,17948.69,Checked-Out
BK_00595,2024-12-26 0:00,2025-01-09 0:00,CH_04,GDS (Amadeus),RT_RACK,10474.88,0.0,500.0,9974.88,Checked-Out
BK_00596,2024-02-02 0:00,2024-03-10 0:00,CH_04,GDS (Amadeus),RT_NET,3047.66,0.0,0.0,3047.66,Checked-Out
BK_00597,2024-04-10 0:00,2024-05-10 0:00,CH_04,GDS (Amadeus),RT_RACK,4876.4,0.0,500.0,4376.4,Checked-Out
BK_00598,2024-09-07 0:00,2024-10-11 0:00,CH_04,GDS (Amadeus),RT_CORP,10377.56,0.0,500.0,9877.56,Checked-Out
BK_00599,2024-10-27 0:00,2024-11-04 0:00,CH_04,GDS (Amadeus),RT_RACK,12383.57,0.0,500.0,11883.57,Checked-Out
BK_00600,2024-11-12 0:00,2024-11-24 0:00,CH_04,GDS (Amadeus),RT_NET,7778.74,0.0,0.0,7778.74,Checked-Out
BK_00601,2024-06-09 0:00,2024-06-17 0:00,CH_04,GDS (Amadeus),RT_RACK,8182.15,0.0,500.0,7682.15,Cancelled
BK_00602,2024-07-10 0:00,2024-08-24 0:00,CH_04,GDS (Amadeus),RT_CORP,7201.05,0.0,500.0,6701.05,Checked-Out
BK_00603,2024-03-11 0:00,2024-04-17 0:00,CH_04,GDS (Amadeus),RT_CORP,13861.7,0.0,500.0,13361.7,Confirmed
BK_00604,2024-11-21 0:00,2024-12-26 0:00,CH_04,GDS (Amadeus),RT_NET,5286.28,0.0,0.0,5286.28,Checked-Out
BK_00605,2024-03-12 0:00,2024-03-24 0:00,CH_04,GDS (Amadeus),RT_CORP,10171.34,0.0,500.0,9671.34,Checked-Out
BK_00606,2024-07-02 0:00,2024-07-03 0:00,CH_04,GDS (Amadeus),RT_NET,12135.27,0.0,0.0,12135.27,Confirmed
BK_00607,2024-07-15 0:00,2024-08-20 0:00,CH_04,GDS (Amadeus),RT_CORP,17522.12,0.0,500.0,17022.12,Checked-Out
BK_00608,2024-09-08 0:00,2024-10-05 0:00,CH_04,GDS (Amadeus),RT_CORP,14857.92,0.0,500.0,14357.92,Confirmed
BK_00609,2024-10-16 0:00,2024-10-18 0:00,CH_04,GDS (Amadeus),RT_RACK,9235.76,0.0,500.0,8735.76,Cancelled
BK_00610,2024-04-25 0:00,2024-05-30 0:00,CH_04,GDS (Amadeus),RT_NET,9824.74,0.0,0.0,9824.74,Checked-Out
BK_00611,2024-10-16 0:00,2024-12-03 0:00,CH_04,GDS (Amadeus),RT_NET,10365.11,0.0,0.0,10365.11,Checked-Out
BK_00612,2024-05-17 0:00,2024-07-06 0:00,CH_04,GDS (Amadeus),RT_RACK,25420.36,0.0,500.0,24920.36,Checked-Out
BK_00613,2024-01-22 0:00,2024-03-11 0:00,CH_04,GDS (Amadeus),RT_NET,12837.18,0.0,0.0,12837.18,Checked-Out
BK_00614,2024-02-22 0:00,2024-04-10 0:00,CH_04,GDS (Amadeus),RT_RACK,7907.54,0.0,500.0,7407.54,Checked-Out
BK_00615,2024-01-17 0:00,2024-02-15 0:00,CH_04,GDS (Amadeus),RT_RACK,15602.66,0.0,500.0,15102.66,Checked-Out
BK_00616,2024-02-14 0:00,2024-03-14 0:00,CH_04,GDS (Amadeus),RT_NET,3516.92,0.0,0.0,3516.92,Confirmed
BK_00617,2024-10-28 0:00,2024-12-12 0:00,CH_04,GDS (Amadeus),RT_CORP,9933.7,0.0,500.0,9433.7,Confirmed
BK_00618,2024-03-12 0:00,2024-05-02 0:00,CH_04,GDS (Amadeus),RT_NET,5681.44,0.0,0.0,5681.44,Checked-Out
BK_00619,2024-10-18 0:00,2024-11-10 0:00,CH_04,GDS (Amadeus),RT_RACK,25473.84,0.0,500.0,24973.84,Checked-Out
BK_00620,2024-03-27 0:00,2024-04-17 0:00,CH_04,GDS (Amadeus),RT_RACK,15010.53,0.0,500.0,14510.53,Checked-Out
BK_00621,2024-09-20 0:00,2024-11-17 0:00,CH_04,GDS (Amadeus),RT_NET,2743.75,0.0,0.0,2743.75,Checked-Out
BK_00622,2024-07-29 0:00,2024-09-26 0:00,CH_04,GDS (Amadeus),RT_RACK,4154.73,0.0,500.0,3654.73,Checked-Out
BK_00623,2024-03-05 0:00,2024-04-19 0:00,CH_04,GDS (Amadeus),RT_NET,5877.99,0.0,0.0,5877.99,Confirmed
BK_00624,2024-06-13 0:00,2024-08-06 0:00,CH_04,GDS (Amadeus),RT_CORP,7748.83,0.0,500.0,7248.83,Checked-Out
BK_00625,2024-10-22 0:00,2024-12-02 0:00,CH_04,GDS (Amadeus),RT_CORP,12156.84,0.0,500.0,11656.84,Checked-Out
BK_00626,2024-02-08 0:00,2024-03-20 0:00,CH_04,GDS (Amadeus),RT_CORP,3720.66,0.0,500.0,3220.66,Checked-Out
BK_00627,2024-05-22 0:00,2024-07-06 0:00,CH_04,GDS (Amadeus),RT_CORP,11535.51,0.0,500.0,11035.51,Checked-Out
BK_00628,2024-06-16 0:00,2024-07-24 0:00,CH_04,GDS (Amadeus),RT_NET,3334.84,0.0,0.0,3334.84,Checked-Out
BK_00629,2024-08-22 0:00,2024-10-02 0:00,CH_04,GDS (Amadeus),RT_NET,7765.55,0.0,0.0,7765.55,Checked-Out
BK_00630,2024-07-22 0:00,2024-08-05 0:00,CH_04,GDS (Amadeus),RT_NET,11260.24,0.0,0.0,11260.24,Checked-Out
BK_00631,2024-06-14 0:00,2024-08-07 0:00,CH_04,GDS (Amadeus),RT_RACK,14845.58,0.0,500.0,14345.58,Checked-Out
BK_00632,2024-03-07 0:00,2024-04-13 0:00,CH_04,GDS (Amadeus),RT_RACK,20939.8,0.0,500.0,20439.8,Checked-Out
BK_00633,2024-01-25 0:00,2024-01-28 0:00,CH_04,GDS (Amadeus),RT_CORP,3910.53,0.0,500.0,3410.53,Cancelled
BK_00634,2024-03-21 0:00,2024-04-19 0:00,CH_04,GDS (Amadeus),RT_NET,12434.88,0.0,0.0,12434.88,Checked-Out
BK_00635,2024-08-07 0:00,2024-08-20 0:00,CH_04,GDS (Amadeus),RT_RACK,7987.59,0.0,500.0,7487.59,Confirmed
BK_00636,2024-05-20 0:00,2024-05-26 0:00,CH_04,GDS (Amadeus),RT_RACK,13589.02,0.0,500.0,13089.02,Cancelled
BK_00637,2024-12-06 0:00,2025-02-02 0:00,CH_04,GDS (Amadeus),RT_NET,6218.5,0.0,0.0,6218.5,Checked-Out
BK_00638,2024-06-05 0:00,2024-07-22 0:00,CH_04,GDS (Amadeus),RT_CORP,7104.97,0.0,500.0,6604.97,Checked-Out
BK_00639,2024-12-26 0:00,2025-01-02 0:00,CH_04,GDS (Amadeus),RT_NET,2832.71,0.0,0.0,2832.71,Checked-Out
BK_00640,2024-03-08 0:00,2024-04-15 0:00,CH_04,GDS (Amadeus),RT_CORP,7463.58,0.0,500.0,6963.58,Cancelled
BK_00641,2024-12-22 0:00,2025-01-13 0:00,CH_04,GDS (Amadeus),RT_CORP,3256.69,0.0,500.0,2756.69,Checked-Out
BK_00642,2024-09-01 0:00,2024-09-06 0:00,CH_04,GDS (Amadeus),RT_CORP,7316.73,0.0,500.0,6816.73,Cancelled
BK_00643,2024-02-22 0:00,2024-02-29 0:00,CH_04,GDS (Amadeus),RT_RACK,12474.09,0.0,500.0,11974.09,Checked-Out
BK_00644,2024-03-11 0:00,2024-04-05 0:00,CH_04,GDS (Amadeus),RT_NET,5787.74,0.0,0.0,5787.74,Cancelled
BK_00645,2024-10-15 0:00,2024-10-16 0:00,CH_04,GDS (Amadeus),RT_NET,13378.75,0.0,0.0,13378.75,Checked-Out
BK_00646,2024-04-19 0:00,2024-05-30 0:00,CH_04,GDS (Amadeus),RT_CORP,8828.8,0.0,500.0,8328.8,Checked-Out
BK_00647,2024-08-14 0:00,2024-10-09 0:00,CH_04,GDS (Amadeus),RT_NET,6346.54,0.0,0.0,6346.54,Checked-Out
BK_00648,2024-03-12 0:00,2024-04-30 0:00,CH_04,GDS (Amadeus),RT_CORP,4133.21,0.0,500.0,3633.21,Confirmed
BK_00649,2024-08-07 0:00,2024-08-28 0:00,CH_04,GDS (Amadeus),RT_NET,6757.26,0.0,0.0,6757.26,Confirmed
BK_00650,2024-02-13 0:00,2024-02-29 0:00,CH_04,GDS (Amadeus),RT_RACK,23050.23,0.0,500.0,22550.23,Checked-Out
BK_00651,2024-12-19 0:00,2024-12-21 0:00,CH_04,GDS (Amadeus),RT_NET,7923.8,0.0,0.0,7923.8,Checked-Out
BK_00652,2024-09-17 0:00,2024-09-30 0:00,CH_04,GDS (Amadeus),RT_RACK,18683.77,0.0,500.0,18183.77,Checked-Out
BK_00653,2024-05-02 0:00,2024-06-03 0:00,CH_04,GDS (Amadeus),RT_NET,12664.73,0.0,0.0,12664.73,Confirmed
BK_00654,2024-11-22 0:00,2024-12-31 0:00,CH_04,GDS (Amadeus),RT_NET,3332.71,0.0,0.0,3332.71,Checked-Out
BK_00655,2024-06-11 0:00,2024-06-20 0:00,CH_04,GDS (Amadeus),RT_CORP,15216.43,0.0,500.0,14716.43,Checked-Out
BK_00656,2024-12-15 0:00,2024-12-27 0:00,CH_04,GDS (Amadeus),RT_NET,10735.84,0.0,0.0,10735.84,Cancelled
BK_00657,2024-02-04 0:00,2024-02-05 0:00,CH_04,GDS (Amadeus),RT_NET,8543.89,0.0,0.0,8543.89,Cancelled
BK_00658,2024-01-31 0:00,2024-03-22 0:00,CH_04,GDS (Amadeus),RT_RACK,17587.42,0.0,500.0,17087.42,Checked-Out
BK_00659,2024-09-13 0:00,2024-11-02 0:00,CH_04,GDS (Amadeus),RT_CORP,16356.28,0.0,500.0,15856.28,Checked-Out
BK_00660,2024-02-12 0:00,2024-03-24 0:00,CH_04,GDS (Amadeus),RT_NET,15746.59,0.0,0.0,15746.59,Confirmed
BK_00661,2024-06-07 0:00,2024-06-13 0:00,CH_04,GDS (Amadeus),RT_NET,14619.51,0.0,0.0,14619.51,Checked-Out
BK_00662,2024-03-20 0:00,2024-04-24 0:00,CH_04,GDS (Amadeus),RT_CORP,13626.2,0.0,500.0,13126.2,Checked-Out
BK_00663,2024-11-28 0:00,2025-01-11 0:00,CH_04,GDS (Amadeus),RT_RACK,4779.1,0.0,500.0,4279.1,Checked-Out
BK_00664,2024-05-02 0:00,2024-05-06 0:00,CH_04,GDS (Amadeus),RT_NET,5598.18,0.0,0.0,5598.18,Checked-Out
BK_00665,2024-02-29 0:00,2024-03-30 0:00,CH_04,GDS (Amadeus),RT_NET,13284.36,0.0,0.0,13284.36,Confirmed
BK_00666,2024-12-02 0:00,2025-01-19 0:00,CH_04,GDS (Amadeus),RT_NET,5421.0,0.0,0.0,5421.0,Cancelled
BK_00667,2024-03-11 0:00,2024-04-25 0:00,CH_04,GDS (Amadeus),RT_NET,2808.26,0.0,0.0,2808.26,Checked-Out
BK_00668,2024-06-26 0:00,2024-07-30 0:00,CH_04,GDS (Amadeus),RT_RACK,20390.37,0.0,500.0,19890.37,Confirmed
BK_00669,2024-03-05 0:00,2024-04-22 0:00,CH_04,GDS (Amadeus),RT_NET,8237.69,0.0,0.0,8237.69,Checked-Out
BK_00670,2024-01-16 0:00,2024-02-07 0:00,CH_04,GDS (Amadeus),RT_RACK,17096.1,0.0,500.0,16596.1,Checked-Out
BK_00671,2024-05-14 0:00,2024-06-29 0:00,CH_04,GDS (Amadeus),RT_NET,13660.21,0.0,0.0,13660.21,Checked-Out
BK_00672,2024-09-18 0:00,2024-10-12 0:00,CH_04,GDS (Amadeus),RT_CORP,4422.7,0.0,500.0,3922.7,Checked-Out
BK_00673,2024-03-26 0:00,2024-04-19 0:00,CH_04,GDS (Amadeus),RT_RACK,7902.74,0.0,500.0,7402.74,Checked-Out
BK_00674,2024-10-20 0:00,2024-12-03 0:00,CH_04,GDS (Amadeus),RT_NET,3100.74,0.0,0.0,3100.74,Checked-Out
BK_00675,2024-01-02 0:00,2024-01-05 0:00,CH_04,GDS (Amadeus),RT_NET,2980.92,0.0,0.0,2980.92,Cancelled
BK_00676,2024-07-05 0:00,2024-07-30 0:00,CH_04,GDS (Amadeus),RT_NET,7163.0,0.0,0.0,7163.0,Checked-Out
BK_00677,2024-01-19 0:00,2024-02-24 0:00,CH_04,GDS (Amadeus),RT_NET,10670.56,0.0,0.0,10670.56,Confirmed
BK_00678,2024-08-01 0:00,2024-09-29 0:00,CH_04,GDS (Amadeus),RT_RACK,13354.87,0.0,500.0,12854.87,Checked-Out
BK_00679,2024-10-19 0:00,2024-11-12 0:00,CH_04,GDS (Amadeus),RT_NET,3567.94,0.0,0.0,3567.94,Confirmed
BK_00680,2024-09-21 0:00,2024-09-24 0:00,CH_04,GDS (Amadeus),RT_NET,13835.13,0.0,0.0,13835.13,Checked-Out
BK_00681,2024-05-24 0:00,2024-07-13 0:00,CH_04,GDS (Amadeus),RT_RACK,15335.67,0.0,500.0,14835.67,Cancelled
BK_00682,2024-08-21 0:00,2024-08-22 0:00,CH_04,GDS (Amadeus),RT_NET,8462.39,0.0,0.0,8462.39,Confirmed
BK_00683,2024-06-04 0:00,2024-07-22 0:00,CH_04,GDS (Amadeus),RT_NET,13647.16,0.0,0.0,13647.16,Checked-Out
BK_00684,2024-10-29 0:00,2024-11-30 0:00,CH_04,GDS (Amadeus),RT_NET,6504.15,0.0,0.0,6504.15,Confirmed
BK_00685,2024-07-28 0:00,2024-07-30 0:00,CH_04,GDS (Amadeus),RT_RACK,10577.53,0.0,500.0,10077.53,Checked-Out
BK_00686,2024-12-21 0:00,2025-02-16 0:00,CH_05,Hotelbeds,RT_PROMO,2925.63,0.2,585.13,2340.5,Cancelled
BK_00687,2024-12-02 0:00,2024-12-27 0:00,CH_05,Hotelbeds,RT_NET,9450.58,0.2,0.0,9450.58,Confirmed
BK_00688,2024-05-01 0:00,2024-05-28 0:00,CH_05,Hotelbeds,RT_NET,11375.91,0.2,0.0,11375.91,Checked-Out
BK_00689,2024-03-13 0:00,2024-04-28 0:00,CH_05,Hotelbeds,RT_NET,10073.9,0.2,0.0,10073.9,Cancelled
BK_00690,2024-04-28 0:00,2024-06-25 0:00,CH_05,Hotelbeds,RT_PROMO,12816.51,0.2,2563.3,10253.21,Checked-Out
BK_00691,2024-07-09 0:00,2024-08-08 0:00,CH_05,Hotelbeds,RT_RACK,4334.79,0.2,866.96,3467.83,Cancelled
BK_00692,2024-03-09 0:00,2024-04-19 0:00,CH_05,Hotelbeds,RT_NET,11986.83,0.2,0.0,11986.83,Checked-Out
BK_00693,2024-02-01 0:00,2024-02-29 0:00,CH_05,Hotelbeds,RT_NET,6165.98,0.2,0.0,6165.98,Confirmed
BK_00694,2024-06-10 0:00,2024-08-09 0:00,CH_05,Hotelbeds,RT_RACK,16827.18,0.2,3365.44,13461.74,Checked-Out
BK_00695,2024-06-16 0:00,2024-07-07 0:00,CH_05,Hotelbeds,RT_PROMO,9970.16,0.2,1994.03,7976.13,Cancelled
BK_00696,2024-04-13 0:00,2024-04-22 0:00,CH_05,Hotelbeds,RT_NET,15955.76,0.2,0.0,15955.76,Confirmed
BK_00697,2024-03-25 0:00,2024-04-23 0:00,CH_05,Hotelbeds,RT_PROMO,10651.43,0.2,2130.29,8521.14,Confirmed
BK_00698,2024-10-01 0:00,2024-10-24 0:00,CH_05,Hotelbeds,RT_PROMO,5899.23,0.2,1179.85,4719.38,Confirmed
BK_00699,2024-05-15 0:00,2024-07-09 0:00,CH_05,Hotelbeds,RT_NET,2712.08,0.2,0.0,2712.08,Confirmed
BK_00700,2024-12-17 0:00,2025-01-06 0:00,CH_05,Hotelbeds,RT_NET,15275.99,0.2,0.0,15275.99,Confirmed
BK_00701,2024-06-16 0:00,2024-06-26 0:00,CH_05,Hotelbeds,RT_RACK,4663.83,0.2,932.77,3731.06,Confirmed
BK_00702,2024-07-01 0:00,2024-07-27 0:00,CH_05,Hotelbeds,RT_NET,13022.07,0.2,0.0,13022.07,Checked-Out
BK_00703,2024-05-13 0:00,2024-07-05 0:00,CH_05,Hotelbeds,RT_NET,5806.87,0.2,0.0,5806.87,Checked-Out
BK_00704,2024-08-19 0:00,2024-09-24 0:00,CH_05,Hotelbeds,RT_NET,13455.68,0.2,0.0,13455.68,Cancelled
BK_00705,2024-02-22 0:00,2024-04-14 0:00,CH_05,Hotelbeds,RT_NET,5233.09,0.2,0.0,5233.09,Cancelled
BK_00706,2024-04-23 0:00,2024-05-02 0:00,CH_05,Hotelbeds,RT_PROMO,6700.32,0.2,1340.06,5360.26,Confirmed
BK_00707,2024-11-18 0:00,2024-12-30 0:00,CH_05,Hotelbeds,RT_RACK,4332.71,0.2,866.54,3466.17,Checked-Out
BK_00708,2024-02-08 0:00,2024-02-10 0:00,CH_05,Hotelbeds,RT_NET,3400.37,0.2,0.0,3400.37,Checked-Out
BK_00709,2024-08-15 0:00,2024-10-06 0:00,CH_05,Hotelbeds,RT_NET,5634.75,0.2,0.0,5634.75,Checked-Out
BK_00710,2024-06-18 0:00,2024-06-26 0:00,CH_05,Hotelbeds,RT_PROMO,3047.87,0.2,609.57,2438.3,Cancelled
BK_00711,2024-10-20 0:00,2024-11-17 0:00,CH_05,Hotelbeds,RT_PROMO,12500.09,0.2,2500.02,10000.07,Cancelled
BK_00712,2024-12-15 0:00,2025-01-12 0:00,CH_05,Hotelbeds,RT_PROMO,5927.45,0.2,1185.49,4741.96,Cancelled
BK_00713,2024-04-05 0:00,2024-04-23 0:00,CH_05,Hotelbeds,RT_PROMO,8526.43,0.2,1705.29,6821.14,Checked-Out
BK_00714,2024-01-18 0:00,2024-02-27 0:00,CH_05,Hotelbeds,RT_RACK,22368.25,0.2,4473.65,17894.6,Confirmed
BK_00715,2024-05-31 0:00,2024-07-02 0:00,CH_05,Hotelbeds,RT_RACK,17497.87,0.2,3499.57,13998.3,Checked-Out
BK_00716,2024-02-14 0:00,2024-03-03 0:00,CH_05,Hotelbeds,RT_NET,14104.02,0.2,0.0,14104.02,Checked-Out
BK_00717,2024-11-25 0:00,2025-01-21 0:00,CH_05,Hotelbeds,RT_NET,17110.75,0.2,0.0,17110.75,Checked-Out
BK_00718,2024-10-05 0:00,2024-11-25 0:00,CH_05,Hotelbeds,RT_PROMO,3325.73,0.2,665.15,2660.58,Checked-Out
BK_00719,2024-07-02 0:00,2024-08-02 0:00,CH_05,Hotelbeds,RT_PROMO,12509.06,0.2,2501.81,10007.25,Confirmed
BK_00720,2024-10-16 0:00,2024-11-18 0:00,CH_05,Hotelbeds,RT_PROMO,9288.75,0.2,1857.75,7431.0,Confirmed
BK_00721,2024-01-14 0:00,2024-02-04 0:00,CH_05,Hotelbeds,RT_NET,17676.29,0.2,0.0,17676.29,Cancelled
BK_00722,2024-05-23 0:00,2024-05-27 0:00,CH_05,Hotelbeds,RT_RACK,16441.77,0.2,3288.35,13153.42,Confirmed
BK_00723,2024-10-26 0:00,2024-11-10 0:00,CH_05,Hotelbeds,RT_NET,5239.64,0.2,0.0,5239.64,Confirmed
BK_00724,2024-05-03 0:00,2024-05-21 0:00,CH_05,Hotelbeds,RT_RACK,24961.33,0.2,4992.27,19969.06,Cancelled
BK_00725,2024-04-22 0:00,2024-05-29 0:00,CH_05,Hotelbeds,RT_PROMO,11771.93,0.2,2354.39,9417.54,Checked-Out
BK_00726,2024-03-29 0:00,2024-04-10 0:00,CH_05,Hotelbeds,RT_RACK,10301.76,0.2,2060.35,8241.41,Confirmed
BK_00727,2024-12-23 0:00,2025-01-15 0:00,CH_05,Hotelbeds,RT_NET,13483.8,0.2,0.0,13483.8,Checked-Out
BK_00728,2024-06-29 0:00,2024-08-05 0:00,CH_05,Hotelbeds,RT_NET,16925.15,0.2,0.0,16925.15,Checked-Out
BK_00729,2024-04-06 0:00,2024-05-30 0:00,CH_05,Hotelbeds,RT_RACK,16570.25,0.2,3314.05,13256.2,Confirmed
BK_00730,2024-09-08 0:00,2024-09-11 0:00,CH_05,Hotelbeds,RT_NET,2721.84,0.2,0.0,2721.84,Confirmed
BK_00731,2024-04-22 0:00,2024-04-24 0:00,CH_05,Hotelbeds,RT_PROMO,12704.9,0.2,2540.98,10163.92,Cancelled
BK_00732,2024-11-10 0:00,2024-11-23 0:00,CH_05,Hotelbeds,RT_PROMO,6356.57,0.2,1271.31,5085.26,Checked-Out
BK_00733,2024-06-14 0:00,2024-06-18 0:00,CH_05,Hotelbeds,RT_NET,3248.46,0.2,0.0,3248.46,Checked-Out
BK_00734,2024-03-13 0:00,2024-05-02 0:00,CH_05,Hotelbeds,RT_RACK,4648.83,0.2,929.77,3719.06,Checked-Out
BK_00735,2024-02-07 0:00,2024-03-02 0:00,CH_05,Hotelbeds,RT_RACK,17560.63,0.2,3512.13,14048.5,Cancelled
BK_00736,2024-06-03 0:00,2024-06-24 0:00,CH_05,Hotelbeds,RT_NET,6942.12,0.2,0.0,6942.12,Checked-Out
BK_00737,2024-08-11 0:00,2024-10-01 0:00,CH_05,Hotelbeds,RT_RACK,17772.4,0.2,3554.48,14217.92,Confirmed
BK_00738,2024-12-28 0:00,2025-02-02 0:00,CH_05,Hotelbeds,RT_PROMO,15901.34,0.2,3180.27,12721.07,Cancelled
BK_00739,2024-10-28 0:00,2024-12-20 0:00,CH_05,Hotelbeds,RT_PROMO,5620.7,0.2,1124.14,4496.56,Confirmed
BK_00740,2024-12-18 0:00,2025-01-06 0:00,CH_05,Hotelbeds,RT_NET,5891.58,0.2,0.0,5891.58,Checked-Out
BK_00741,2024-12-25 0:00,2025-01-31 0:00,CH_05,Hotelbeds,RT_RACK,18214.88,0.2,3642.98,14571.9,Cancelled
BK_00742,2024-11-04 0:00,2024-11-25 0:00,CH_05,Hotelbeds,RT_NET,14332.23,0.2,0.0,14332.23,Checked-Out
BK_00743,2024-02-23 0:00,2024-04-23 0:00,CH_05,Hotelbeds,RT_NET,13339.96,0.2,0.0,13339.96,Confirmed
BK_00744,2024-02-09 0:00,2024-02-25 0:00,CH_05,Hotelbeds,RT_PROMO,8618.0,0.2,1723.6,6894.4,Cancelled
BK_00745,2024-02-15 0:00,2024-04-08 0:00,CH_05,Hotelbeds,RT_PROMO,7822.71,0.2,1564.54,6258.17,Cancelled
BK_00746,2024-04-17 0:00,2024-05-03 0:00,CH_05,Hotelbeds,RT_PROMO,3261.58,0.2,652.32,2609.26,Confirmed
BK_00747,2024-02-25 0:00,2024-04-12 0:00,CH_05,Hotelbeds,RT_NET,2953.09,0.2,0.0,2953.09,Checked-Out
BK_00748,2024-08-02 0:00,2024-08-13 0:00,CH_05,Hotelbeds,RT_PROMO,11650.73,0.2,2330.15,9320.58,Checked-Out
BK_00749,2024-06-28 0:00,2024-08-02 0:00,CH_05,Hotelbeds,RT_NET,14007.18,0.2,0.0,14007.18,Checked-Out
BK_00750,2024-10-22 0:00,2024-12-03 0:00,CH_05,Hotelbeds,RT_NET,6410.9,0.2,0.0,6410.9,Checked-Out
BK_00751,2024-01-18 0:00,2024-02-06 0:00,CH_05,Hotelbeds,RT_PROMO,2494.56,0.2,498.91,1995.65,Confirmed
BK_00752,2024-02-23 0:00,2024-02-28 0:00,CH_05,Hotelbeds,RT_NET,10610.47,0.2,0.0,10610.47,Checked-Out
BK_00753,2024-03-23 0:00,2024-05-09 0:00,CH_05,Hotelbeds,RT_RACK,4813.64,0.2,962.73,3850.91,Checked-Out
BK_00754,2024-02-17 0:00,2024-03-10 0:00,CH_05,Hotelbeds,RT_RACK,21762.38,0.2,4352.48,17409.9,Checked-Out
BK_00755,2024-12-26 0:00,2024-12-28 0:00,CH_05,Hotelbeds,RT_RACK,16177.41,0.2,3235.48,12941.93,Confirmed
BK_00756,2024-08-10 0:00,2024-08-21 0:00,CH_05,Hotelbeds,RT_NET,3383.73,0.2,0.0,3383.73,Confirmed
BK_00757,2024-04-07 0:00,2024-05-04 0:00,CH_05,Hotelbeds,RT_RACK,24008.07,0.2,4801.61,19206.46,Checked-Out
BK_00758,2024-10-03 0:00,2024-10-20 0:00,CH_05,Hotelbeds,RT_PROMO,8708.38,0.2,1741.68,6966.7,Cancelled
BK_00759,2024-01-26 0:00,2024-02-21 0:00,CH_05,Hotelbeds,RT_RACK,26164.4,0.2,5232.88,20931.52,Checked-Out
BK_00760,2024-03-19 0:00,2024-03-23 0:00,CH_05,Hotelbeds,RT_NET,10134.08,0.2,0.0,10134.08,Checked-Out
BK_00761,2024-05-30 0:00,2024-07-22 0:00,CH_05,Hotelbeds,RT_PROMO,12643.21,0.2,2528.64,10114.57,Cancelled
BK_00762,2024-01-14 0:00,2024-01-28 0:00,CH_05,Hotelbeds,RT_RACK,8631.92,0.2,1726.38,6905.54,Confirmed
BK_00763,2024-02-11 0:00,2024-03-13 0:00,CH_05,Hotelbeds,RT_PROMO,2623.52,0.2,524.7,2098.82,Checked-Out
BK_00764,2024-08-29 0:00,2024-09-30 0:00,CH_05,Hotelbeds,RT_NET,9993.43,0.2,0.0,9993.43,Checked-Out
BK_00765,2024-07-17 0:00,2024-07-29 0:00,CH_05,Hotelbeds,RT_PROMO,7238.59,0.2,1447.72,5790.87,Confirmed
BK_00766,2024-08-16 0:00,2024-08-19 0:00,CH_05,Hotelbeds,RT_PROMO,8815.48,0.2,1763.1,7052.38,Checked-Out
BK_00767,2024-04-25 0:00,2024-06-18 0:00,CH_05,Hotelbeds,RT_RACK,15077.62,0.2,3015.52,12062.1,Cancelled
BK_00768,2024-12-22 0:00,2025-02-03 0:00,CH_05,Hotelbeds,RT_NET,3470.6,0.2,0.0,3470.6,Checked-Out
BK_00769,2024-10-04 0:00,2024-10-31 0:00,CH_05,Hotelbeds,RT_NET,14545.93,0.2,0.0,14545.93,Checked-Out
BK_00770,2024-07-17 0:00,2024-09-08 0:00,CH_05,Hotelbeds,RT_PROMO,15924.16,0.2,3184.83,12739.33,Checked-Out
BK_00771,2024-12-17 0:00,2025-02-11 0:00,CH_05,Hotelbeds,RT_RACK,15996.98,0.2,3199.4,12797.58,Checked-Out
