spend_id,spend_date,channel_id,platform,cost_amount,clicks
SP_441_IN,2026-01-24,CH_01,Instagram,594.74,86
SP_442_GO,2026-01-25,CH_01,Google Ads,1104.66,100
SP_442_FA,2026-01-25,CH_01,Facebook,921.68,123
SP_442_IN,2026-01-25,CH_01,Instagram,834.65,113
SP_443_GO,2026-01-26,CH_01,Google Ads,1611.35,143
SP_443_FA,2026-01-26,CH_01,Facebook,595.63,86
SP_443_IN,2026-01-26,CH_01,Instagram,451.98,73
SP_444_GO,2026-01-27,CH_01,Google Ads,1436.2,121
SP_444_FA,2026-01-27,CH_01,Facebook,1036.83,134
SP_444_IN,2026-01-27,CH_01,Instagram,520.02,74
SP_445_GO,2026-01-28,CH_01,Google Ads,1650.61,144
SP_445_FA,2026-01-28,CH_01,Facebook,715.57,101
SP_445_IN,2026-01-28,CH_01,Instagram,604.68,92
SP_446_GO,2026-01-29,CH_01,Google Ads,1337.38,124
SP_446_FA,2026-01-29,CH_01,Facebook,811.71,109
SP_446_IN,2026-01-29,CH_01,Instagram,437.44,74
SP_447_GO,2026-01-30,CH_01,Google Ads,1992.88,160
SP_447_FA,2026-01-30,CH_01,Facebook,534.1,67
SP_447_IN,2026-01-30,CH_01,Instagram,501.51,76
SP_448_GO,2026-01-31,CH_01,Google Ads,2057.21,158
SP_448_FA,2026-01-31,CH_01,Facebook,888.0,121
SP_448_IN,2026-01-31,CH_01,Instagram,299.55,55
SP_449_GO,2026-02-01,CH_01,Google Ads,1719.18,135
SP_449_FA,2026-02-01,CH_01,Facebook,528.35,75
SP_449_IN,2026-02-01,CH_01,Instagram,365.59,59
SP_450_GO,2026-02-02,CH_01,Google Ads,1626.43,139
SP_450_FA,2026-02-02,CH_01,Facebook,742.11,85
SP_450_IN,2026-02-02,CH_01,Instagram,298.54,44
SP_451_GO,2026-02-03,CH_01,Google Ads,1146.87,101
SP_451_FA,2026-02-03,CH_01,Facebook,707.16,92
SP_451_IN,2026-02-03,CH_01,Instagram,410.1,65
SP_452_GO,2026-02-04,CH_01,Google Ads,1197.73,114
SP_452_FA,2026-02-04,CH_01,Facebook,743.57,101
SP_452_IN,2026-02-04,CH_01,Instagram,497.72,77
SP_453_GO,2026-02-05,CH_01,Google Ads,1459.46,116
SP_453_FA,2026-02-05,CH_01,Facebook,865.61,108
SP_453_IN,2026-02-05,CH_01,Instagram,547.46,76
SP_454_GO,2026-02-06,CH_01,Google Ads,1267.3,112
SP_454_FA,2026-02-06,CH_01,Facebook,853.12,111
SP_454_IN,2026-02-06,CH_01,Instagram,381.18,64
SP_455_GO,2026-02-07,CH_01,Google Ads,1260.91,116
SP_455_FA,2026-02-07,CH_01,Facebook,924.17,121
SP_455_IN,2026-02-07,CH_01,Instagram,333.57,56
SP_456_GO,2026-02-08,CH_01,Google Ads,1153.52,105
SP_456_FA,2026-02-08,CH_01,Facebook,674.41,86
SP_456_IN,2026-02-08,CH_01,Instagram,399.91,52
SP_457_GO,2026-02-09,CH_01,Google Ads,1050.98,103
SP_457_FA,2026-02-09,CH_01,Facebook,955.33,120
SP_457_IN,2026-02-09,CH_01,Instagram,442.09,66
SP_458_GO,2026-02-10,CH_01,Google Ads,1476.47,127
SP_458_FA,2026-02-10,CH_01,Facebook,380.85,66
SP_458_IN,2026-02-10,CH_01,Instagram,402.0,54
SP_459_GO,2026-02-11,CH_01,Google Ads,1722.64,153
SP_459_FA,2026-02-11,CH_01,Facebook,529.93,72
SP_459_IN,2026-02-11,CH_01,Instagram,524.55,77
SP_460_GO,2026-02-12,CH_01,Google Ads,1065.98,74
SP_460_FA,2026-02-12,CH_01,Facebook,779.46,110
SP_460_IN,2026-02-12,CH_01,Instagram,399.76,57
SP_461_GO,2026-02-13,CH_01,Google Ads,1482.85,128
SP_461_FA,2026-02-13,CH_01,Facebook,699.24,98
SP_461_IN,2026-02-13,CH_01,Instagram,529.58,77
SP_462_GO,2026-02-14,CH_01,Google Ads,1482.72,126
SP_462_FA,2026-02-14,CH_01,Facebook,722.21,115
SP_462_IN,2026-02-14,CH_01,Instagram,358.26,55
SP_463_GO,2026-02-15,CH_01,Google Ads,1180.38,106
SP_463_FA,2026-02-15,CH_01,Facebook,803.9,113
SP_463_IN,2026-02-15,CH_01,Instagram,232.35,37
SP_464_GO,2026-02-16,CH_01,Google Ads,1395.92,121
SP_464_FA,2026-02-16,CH_01,Facebook,747.32,100
SP_464_IN,2026-02-16,CH_01,Instagram,393.93,67
SP_465_GO,2026-02-17,CH_01,Google Ads,1223.83,112
SP_465_FA,2026-02-17,CH_01,Facebook,638.24,84
SP_465_IN,2026-02-17,CH_01,Instagram,533.49,77
SP_466_GO,2026-02-18,CH_01,Google Ads,1456.31,113
SP_466_FA,2026-02-18,CH_01,Facebook,740.99,102
SP_466_IN,2026-02-18,CH_01,Instagram,491.89,80
SP_467_GO,2026-02-19,CH_01,Google Ads,897.23,82
SP_467_FA,2026-02-19,CH_01,Facebook,746.36,103
SP_467_IN,2026-02-19,CH_01,Instagram,405.96,67
SP_468_GO,2026-02-20,CH_01,Google Ads,1076.11,84
SP_468_FA,2026-02-20,CH_01,Facebook,597.92,86
SP_468_IN,2026-02-20,CH_01,Instagram,407.68,57
SP_469_GO,2026-02-21,CH_01,Google Ads,1432.37,135
SP_469_FA,2026-02-21,CH_01,Facebook,782.81,110
SP_469_IN,2026-02-21,CH_01,Instagram,374.49,59
SP_470_GO,2026-02-22,CH_01,Google Ads,1079.9,105
SP_470_FA,2026-02-22,CH_01,Facebook,728.51,103
SP_470_IN,2026-02-22,CH_01,Instagram,538.6,81
SP_471_GO,2026-02-23,CH_01,Google Ads,1240.68,129
SP_471_FA,2026-02-23,CH_01,Facebook,557.07,74
SP_471_IN,2026-02-23,CH_01,Instagram,314.62,47
SP_472_GO,2026-02-24,CH_01,Google Ads,1082.42,94
SP_472_FA,2026-02-24,CH_01,Facebook,902.25,118
SP_472_IN,2026-02-24,CH_01,Instagram,249.88,36
SP_473_GO,2026-02-25,CH_01,Google Ads,2139.13,152
SP_473_FA,2026-02-25,CH_01,Facebook,628.58,98
SP_473_IN,2026-02-25,CH_01,Instagram,564.41,77
SP_474_GO,2026-02-26,CH_01,Google Ads,1445.32,116
SP_474_FA,2026-02-26,CH_01,Facebook,548.67,74
SP_474_IN,2026-02-26,CH_01,Instagram,150.15,25
SP_475_GO,2026-02-27,CH_01,Google Ads,1328.72,119
SP_475_FA,2026-02-27,CH_01,Facebook,456.21,66
SP_475_IN,2026-02-27,CH_01,Instagram,484.14,75
SP_476_GO,2026-02-28,CH_01,Google Ads,1472.98,121
SP_476_FA,2026-02-28,CH_01,Facebook,662.58,83
SP_476_IN,2026-02-28,CH_01,Instagram,390.13,52
SP_477_GO,2026-03-01,CH_01,Google Ads,1564.15,140
SP_477_FA,2026-03-01,CH_01,Facebook,614.8,84
SP_477_IN,2026-03-01,CH_01,Instagram,565.53,80
SP_478_GO,2026-03-02,CH_01,Google Ads,1130.73,95
SP_478_FA,2026-03-02,CH_01,Facebook,361.99,51
SP_478_IN,2026-03-02,CH_01,Instagram,553.23,96
SP_479_GO,2026-03-03,CH_01,Google Ads,1064.98,91
SP_479_FA,2026-03-03,CH_01,Facebook,842.17,114
SP_479_IN,2026-03-03,CH_01,Instagram,196.87,35
SP_480_GO,2026-03-04,CH_01,Google Ads,1260.23,121
SP_480_FA,2026-03-04,CH_01,Facebook,672.79,92
SP_480_IN,2026-03-04,CH_01,Instagram,454.06,61
SP_481_GO,2026-03-05,CH_01,Google Ads,1639.91,130
SP_481_FA,2026-03-05,CH_01,Facebook,754.04,106
SP_481_IN,2026-03-05,CH_01,Instagram,418.79,66
SP_482_GO,2026-03-06,CH_01,Google Ads,1439.02,132
SP_482_FA,2026-03-06,CH_01,Facebook,819.22,121
SP_482_IN,2026-03-06,CH_01,Instagram,465.8,73
SP_483_GO,2026-03-07,CH_01,Google Ads,1498.34,111
SP_483_FA,2026-03-07,CH_01,Facebook,576.01,82
SP_483_IN,2026-03-07,CH_01,Instagram,378.24,58
SP_484_GO,2026-03-08,CH_01,Google Ads,1235.49,118
SP_484_FA,2026-03-08,CH_01,Facebook,619.2,82
SP_484_IN,2026-03-08,CH_01,Instagram,573.1,88
SP_485_GO,2026-03-09,CH_01,Google Ads,1351.31,121
SP_485_FA,2026-03-09,CH_01,Facebook,533.63,80
SP_485_IN,2026-03-09,CH_01,Instagram,251.52,41
SP_486_GO,2026-03-10,CH_01,Google Ads,1510.9,136
SP_486_FA,2026-03-10,CH_01,Facebook,580.13,83
SP_486_IN,2026-03-10,CH_01,Instagram,553.59,92
SP_487_GO,2026-03-11,CH_01,Google Ads,1418.19,124
SP_487_FA,2026-03-11,CH_01,Facebook,668.01,91
SP_487_IN,2026-03-11,CH_01,Instagram,490.78,71
SP_488_GO,2026-03-12,CH_01,Google Ads,1559.47,119
SP_488_FA,2026-03-12,CH_01,Facebook,559.69,90
SP_488_IN,2026-03-12,CH_01,Instagram,543.02,81
SP_489_GO,2026-03-13,CH_01,Google Ads,1351.34,120
SP_489_FA,2026-03-13,CH_01,Facebook,310.01,51
SP_489_IN,2026-03-13,CH_01,Instagram,613.36,99
SP_490_GO,2026-03-14,CH_01,Google Ads,1373.45,137
SP_490_FA,2026-03-14,CH_01,Facebook,538.95,71
SP_490_IN,2026-03-14,CH_01,Instagram,461.01,68
SP_491_GO,2026-03-15,CH_01,Google Ads,1345.76,119
SP_491_FA,2026-03-15,CH_01,Facebook,501.44,77
SP_491_IN,2026-03-15,CH_01,Instagram,694.93,95
SP_492_GO,2026-03-16,CH_01,Google Ads,1058.91,101
SP_492_FA,2026-03-16,CH_01,Facebook,613.88,83
SP_492_IN,2026-03-16,CH_01,Instagram,446.14,66
SP_493_GO,2026-03-17,CH_01,Google Ads,1355.95,119
SP_493_FA,2026-03-17,CH_01,Facebook,917.37,133
SP_493_IN,2026-03-17,CH_01,Instagram,717.98,99
SP_494_GO,2026-03-18,CH_01,Google Ads,1254.91,129
SP_494_FA,2026-03-18,CH_01,Facebook,621.32,90
SP_494_IN,2026-03-18,CH_01,Instagram,416.31,70
SP_495_GO,2026-03-19,CH_01,Google Ads,1650.02,133
SP_495_FA,2026-03-19,CH_01,Facebook,774.77,111
SP_495_IN,2026-03-19,CH_01,Instagram,334.14,50
SP_496_GO,2026-03-20,CH_01,Google Ads,1746.14,151
SP_496_FA,2026-03-20,CH_01,Facebook,692.34,98
SP_496_IN,2026-03-20,CH_01,Instagram,410.54,60
SP_497_GO,2026-03-21,CH_01,Google Ads,1400.81,118
SP_497_FA,2026-03-21,CH_01,Facebook,732.62,99
SP_497_IN,2026-03-21,CH_01,Instagram,484.51,80
SP_498_GO,2026-03-22,CH_01,Google Ads,1180.46,103
SP_498_FA,2026-03-22,CH_01,Facebook,614.02,89
SP_498_IN,2026-03-22,CH_01,Instagram,515.95,74
SP_499_GO,2026-03-23,CH_01,Google Ads,1804.7,141
SP_499_FA,2026-03-23,CH_01,Facebook,430.99,66
SP_499_IN,2026-03-23,CH_01,Instagram,418.67,64
SP_500_GO,2026-03-24,CH_01,Google Ads,1264.03,115
SP_500_FA,2026-03-24,CH_01,Facebook,628.18,84
SP_500_IN,2026-03-24,CH_01,Instagram,355.05,46
SP_501_GO,2026-03-25,CH_01,Google Ads,1496.01,120
SP_501_FA,2026-03-25,CH_01,Facebook,594.94,79
SP_501_IN,2026-03-25,CH_01,Instagram,493.13,71
SP_502_GO,2026-03-26,CH_01,Google Ads,1499.58,116
SP_502_FA,2026-03-26,CH_01,Facebook,488.05,63
SP_502_IN,2026-03-26,CH_01,Instagram,429.87,72
SP_503_GO,2026-03-27,CH_01,Google Ads,2046.12,155
SP_503_FA,2026-03-27,CH_01,Facebook,379.7,52
SP_503_IN,2026-03-27,CH_01,Instagram,551.83,82
SP_504_GO,2026-03-28,CH_01,Google Ads,1867.34,147
SP_504_FA,2026-03-28,CH_01,Facebook,800.09,94
SP_504_IN,2026-03-28,CH_01,Instagram,543.28,86
SP_505_GO,2026-03-29,CH_01,Google Ads,1390.83,110
SP_505_FA,2026-03-29,CH_01,Facebook,522.3,75
SP_505_IN,2026-03-29,CH_01,Instagram,434.52,65
SP_506_GO,2026-03-30,CH_01,Google Ads,1193.45,116
SP_506_FA,2026-03-30,CH_01,Facebook,766.38,110
SP_506_IN,2026-03-30,CH_01,Instagram,705.76,106
SP_507_GO,2026-03-31,CH_01,Google Ads,1715.42,142
SP_507_FA,2026-03-31,CH_01,Facebook,850.72,113
SP_507_IN,2026-03-31,CH_01,Instagram,523.07,74
SP_508_GO,2026-04-01,CH_01,Google Ads,1845.29,164
SP_508_FA,2026-04-01,CH_01,Facebook,748.49,104
SP_508_IN,2026-04-01,CH_01,Instagram,515.23,79
SP_509_GO,2026-04-02,CH_01,Google Ads,916.58,81
SP_509_FA,2026-04-02,CH_01,Facebook,723.24,107
SP_509_IN,2026-04-02,CH_01,Instagram,567.21,86
SP_510_GO,2026-04-03,CH_01,Google Ads,1430.67,116
SP_510_FA,2026-04-03,CH_01,Facebook,759.11,102
SP_510_IN,2026-04-03,CH_01,Instagram,581.29,88
SP_511_GO,2026-04-04,CH_01,Google Ads,1003.69,90
SP_511_FA,2026-04-04,CH_01,Facebook,431.98,57
SP_511_IN,2026-04-04,CH_01,Instagram,601.11,86
SP_512_GO,2026-04-05,CH_01,Google Ads,1585.98,128
SP_512_FA,2026-04-05,CH_01,Facebook,435.42,61
SP_512_IN,2026-04-05,CH_01,Instagram,277.8,44
SP_513_GO,2026-04-06,CH_01,Google Ads,1863.36,149
SP_513_FA,2026-04-06,CH_01,Facebook,716.63,101
SP_513_IN,2026-04-06,CH_01,Instagram,343.06,52
SP_514_GO,2026-04-07,CH_01,Google Ads,1650.91,139
SP_514_FA,2026-04-07,CH_01,Facebook,442.88,61
SP_514_IN,2026-04-07,CH_01,Instagram,242.14,35
SP_515_GO,2026-04-08,CH_01,Google Ads,1110.1,107
SP_515_FA,2026-04-08,CH_01,Facebook,782.31,104
SP_515_IN,2026-04-08,CH_01,Instagram,565.34,74
SP_516_GO,2026-04-09,CH_01,Google Ads,1428.77,131
SP_516_FA,2026-04-09,CH_01,Facebook,696.49,99
SP_516_IN,2026-04-09,CH_01,Instagram,611.44,92
SP_517_GO,2026-04-10,CH_01,Google Ads,1281.8,126
SP_517_FA,2026-04-10,CH_01,Facebook,652.25,91
SP_517_IN,2026-04-10,CH_01,Instagram,325.63,51
SP_518_GO,2026-04-11,CH_01,Google Ads,1459.99,127
SP_518_FA,2026-04-11,CH_01,Facebook,450.73,64
SP_518_IN,2026-04-11,CH_01,Instagram,402.64,61
SP_519_GO,2026-04-12,CH_01,Google Ads,1345.68,121
SP_519_FA,2026-04-12,CH_01,Facebook,586.34,81
SP_519_IN,2026-04-12,CH_01,Instagram,578.11,87
SP_520_GO,2026-04-13,CH_01,Google Ads,1818.67,145
SP_520_FA,2026-04-13,CH_01,Facebook,926.65,116
SP_520_IN,2026-04-13,CH_01,Instagram,578.24,98
SP_521_GO,2026-04-14,CH_01,Google Ads,1653.33,131
SP_521_FA,2026-04-14,CH_01,Facebook,776.95,115
SP_521_IN,2026-04-14,CH_01,Instagram,529.67,81
SP_522_GO,2026-04-15,CH_01,Google Ads,1564.22,153
SP_522_FA,2026-04-15,CH_01,Facebook,467.94,76
SP_522_IN,2026-04-15,CH_01,Instagram,552.76,72
SP_523_GO,2026-04-16,CH_01,Google Ads,1379.56,119
SP_523_FA,2026-04-16,CH_01,Facebook,706.17,99
SP_523_IN,2026-04-16,CH_01,Instagram,509.5,76
SP_524_GO,2026-04-17,CH_01,Google Ads,1187.0,104
SP_524_FA,2026-04-17,CH_01,Facebook,796.69,103
SP_524_IN,2026-04-17,CH_01,Instagram,620.72,93
SP_525_GO,2026-04-18,CH_01,Google Ads,1535.96,126
SP_525_FA,2026-04-18,CH_01,Facebook,539.87,79
SP_525_IN,2026-04-18,CH_01,Instagram,391.08,67
SP_526_GO,2026-04-19,CH_01,Google Ads,1583.07,127
SP_526_FA,2026-04-19,CH_01,Facebook,573.7,77
SP_526_IN,2026-04-19,CH_01,Instagram,346.34,58
SP_527_GO,2026-04-20,CH_01,Google Ads,1660.74,157
SP_527_FA,2026-04-20,CH_01,Facebook,483.36,66
SP_527_IN,2026-04-20,CH_01,Instagram,506.68,74
SP_528_GO,2026-04-21,CH_01,Google Ads,1682.47,156
SP_528_FA,2026-04-21,CH_01,Facebook,642.01,79
SP_528_IN,2026-04-21,CH_01,Instagram,594.78,86
SP_529_GO,2026-04-22,CH_01,Google Ads,1366.4,109
SP_529_FA,2026-04-22,CH_01,Facebook,760.15,104
SP_529_IN,2026-04-22,CH_01,Instagram,386.77,59
SP_530_GO,2026-04-23,CH_01,Google Ads,1563.54,149
SP_530_FA,2026-04-23,CH_01,Facebook,512.88,75
SP_530_IN,2026-04-23,CH_01,Instagram,402.49,62
SP_531_GO,2026-04-24,CH_01,Google Ads,1633.66,137
SP_531_FA,2026-04-24,CH_01,Facebook,669.72,91
SP_531_IN,2026-04-24,CH_01,Instagram,455.67,81
SP_532_GO,2026-04-25,CH_01,Google Ads,1492.82,139
SP_532_FA,2026-04-25,CH_01,Facebook,606.48,82
SP_532_IN,2026-04-25,CH_01,Instagram,459.22,68
SP_533_GO,2026-04-26,CH_01,Google Ads,1370.53,122
SP_533_FA,2026-04-26,CH_01,Facebook,890.12,117
SP_533_IN,2026-04-26,CH_01,Instagram,514.51,75
SP_534_GO,2026-04-27,CH_01,Google Ads,1444.58,107
SP_534_FA,2026-04-27,CH_01,Facebook,508.56,70
SP_534_IN,2026-04-27,CH_01,Instagram,405.2,64
SP_535_GO,2026-04-28,CH_01,Google Ads,1197.69,111
SP_535_FA,2026-04-28,CH_01,Facebook,722.18,111
SP_535_IN,2026-04-28,CH_01,Instagram,594.84,87
SP_536_GO,2026-04-29,CH_01,Google Ads,1354.87,113
SP_536_FA,2026-04-29,CH_01,Facebook,571.23,87
SP_536_IN,2026-04-29,CH_01,Instagram,342.04,50
SP_537_GO,2026-04-30,CH_01,Google Ads,1523.94,130
SP_537_FA,2026-04-30,CH_01,Facebook,581.41,82
SP_537_IN,2026-04-30,CH_01,Instagram,357.86,64
SP_538_GO,2026-05-01,CH_01,Google Ads,1449.66,121
SP_538_FA,2026-05-01,CH_01,Facebook,747.93,91
SP_538_IN,2026-05-01,CH_01,Instagram,313.97,51
SP_539_GO,2026-05-02,CH_01,Google Ads,1430.36,122
SP_539_FA,2026-05-02,CH_01,Facebook,415.09,55
SP_539_IN,2026-05-02,CH_01,Instagram,399.45,74
SP_540_GO,2026-05-03,CH_01,Google Ads,1258.47,117
SP_540_FA,2026-05-03,CH_01,Facebook,520.77,81
SP_540_IN,2026-05-03,CH_01,Instagram,571.04,77
SP_541_GO,2026-05-04,CH_01,Google Ads,1179.66,124
SP_541_FA,2026-05-04,CH_01,Facebook,673.35,95
SP_541_IN,2026-05-04,CH_01,Instagram,334.19,50
SP_542_GO,2026-05-05,CH_01,Google Ads,1469.47,135
SP_542_FA,2026-05-05,CH_01,Facebook,362.48,60
SP_542_IN,2026-05-05,CH_01,Instagram,372.31,58
SP_543_GO,2026-05-06,CH_01,Google Ads,1195.85,110
SP_543_FA,2026-05-06,CH_01,Facebook,746.66,100
SP_543_IN,2026-05-06,CH_01,Instagram,505.49,73
SP_544_GO,2026-05-07,CH_01,Google Ads,1133.24,108
SP_544_FA,2026-05-07,CH_01,Facebook,548.75,80
SP_544_IN,2026-05-07,CH_01,Instagram,205.14,33
SP_545_GO,2026-05-08,CH_01,Google Ads,1700.91,139
SP_545_FA,2026-05-08,CH_01,Facebook,720.31,99
SP_545_IN,2026-05-08,CH_01,Instagram,571.08,96
SP_546_GO,2026-05-09,CH_01,Google Ads,1278.5,102
SP_546_FA,2026-05-09,CH_01,Facebook,613.21,90
SP_546_IN,2026-05-09,CH_01,Instagram,495.49,79
SP_547_GO,2026-05-10,CH_01,Google Ads,1113.2,104
SP_547_FA,2026-05-10,CH_01,Facebook,695.26,95
SP_547_IN,2026-05-10,CH_01,Instagram,615.87,97
SP_548_GO,2026-05-11,CH_01,Google Ads,1461.99,114
SP_548_FA,2026-05-11,CH_01,Facebook,779.33,107
SP_548_IN,2026-05-11,CH_01,Instagram,249.19,41
SP_549_GO,2026-05-12,CH_01,Google Ads,1164.89,101
SP_549_FA,2026-05-12,CH_01,Facebook,649.86,80
SP_549_IN,2026-05-12,CH_01,Instagram,241.74,41
SP_550_GO,2026-05-13,CH_01,Google Ads,1485.49,124
SP_550_FA,2026-05-13,CH_01,Facebook,266.62,43
SP_550_IN,2026-05-13,CH_01,Instagram,468.33,65
SP_551_GO,2026-05-14,CH_01,Google Ads,1701.16,153
SP_551_FA,2026-05-14,CH_01,Facebook,577.75,86
SP_551_IN,2026-05-14,CH_01,Instagram,590.88,81
SP_552_GO,2026-05-15,CH_01,Google Ads,1629.21,142
SP_552_FA,2026-05-15,CH_01,Facebook,533.15,74
SP_552_IN,2026-05-15,CH_01,Instagram,591.42,94
SP_553_GO,2026-05-16,CH_01,Google Ads,971.68,87
SP_553_FA,2026-05-16,CH_01,Facebook,516.68,84
SP_553_IN,2026-05-16,CH_01,Instagram,500.47,74
SP_554_GO,2026-05-17,CH_01,Google Ads,1571.95,153
SP_554_FA,2026-05-17,CH_01,Facebook,798.96,103
SP_554_IN,2026-05-17,CH_01,Instagram,472.14,79
SP_555_GO,2026-05-18,CH_01,Google Ads,1158.94,100
SP_555_FA,2026-05-18,CH_01,Facebook,625.88,91
SP_555_IN,2026-05-18,CH_01,Instagram,585.12,93
SP_556_GO,2026-05-19,CH_01,Google Ads,959.98,85
SP_556_FA,2026-05-19,CH_01,Facebook,724.9,98
SP_556_IN,2026-05-19,CH_01,Instagram,553.04,76
SP_557_GO,2026-05-20,CH_01,Google Ads,1099.91,99
SP_557_FA,2026-05-20,CH_01,Facebook,709.82,117
SP_557_IN,2026-05-20,CH_01,Instagram,492.59,69
SP_558_GO,2026-05-21,CH_01,Google Ads,1707.13,141
SP_558_FA,2026-05-21,CH_01,Facebook,673.24,102
SP_558_IN,2026-05-21,CH_01,Instagram,552.34,94
SP_559_GO,2026-05-22,CH_01,Google Ads,1173.83,99
SP_559_FA,2026-05-22,CH_01,Facebook,592.84,81
SP_559_IN,2026-05-22,CH_01,Instagram,571.7,77
SP_560_GO,2026-05-23,CH_01,Google Ads,1388.23,127
SP_560_FA,2026-05-23,CH_01,Facebook,685.53,102
SP_560_IN,2026-05-23,CH_01,Instagram,561.89,86
SP_561_GO,2026-05-24,CH_01,Google Ads,1252.45,127
SP_561_FA,2026-05-24,CH_01,Facebook,310.42,49
SP_561_IN,2026-05-24,CH_01,Instagram,596.2,101
SP_562_GO,2026-05-25,CH_01,Google Ads,1450.96,133
SP_562_FA,2026-05-25,CH_01,Facebook,609.81,85
SP_562_IN,2026-05-25,CH_01,Instagram,673.59,99
SP_563_GO,2026-05-26,CH_01,Google Ads,1599.31,126
SP_563_FA,2026-05-26,CH_01,Facebook,609.6,78
SP_563_IN,2026-05-26,CH_01,Instagram,598.8,86
SP_564_GO,2026-05-27,CH_01,Google Ads,1298.43,117
SP_564_FA,2026-05-27,CH_01,Facebook,498.39,74
SP_564_IN,2026-05-27,CH_01,Instagram,354.61,53
SP_565_GO,2026-05-28,CH_01,Google Ads,1368.14,115
SP_565_FA,2026-05-28,CH_01,Facebook,645.78,98
SP_565_IN,2026-05-28,CH_01,Instagram,319.05,50
SP_566_GO,2026-05-29,CH_01,Google Ads,1133.14,106
SP_566_FA,2026-05-29,CH_01,Facebook,758.01,120
SP_566_IN,2026-05-29,CH_01,Instagram,704.92,106
SP_567_GO,2026-05-30,CH_01,Google Ads,1684.94,137
SP_567_FA,2026-05-30,CH_01,Facebook,823.88,101
SP_567_IN,2026-05-30,CH_01,Instagram,320.93,50
SP_568_GO,2026-05-31,CH_01,Google Ads,1033.72,104
SP_568_FA,2026-05-31,CH_01,Facebook,645.73,78
SP_568_IN,2026-05-31,CH_01,Instagram,497.07,66
SP_569_GO,2026-06-01,CH_01,Google Ads,2238.12,157
SP_569_FA,2026-06-01,CH_01,Facebook,1061.23,124
SP_569_IN,2026-06-01,CH_01,Instagram,496.4,75
SP_570_GO,2026-06-02,CH_01,Google Ads,1437.51,125
SP_570_FA,2026-06-02,CH_01,Facebook,702.26,92
SP_570_IN,2026-06-02,CH_01,Instagram,352.8,61
SP_571_GO,2026-06-03,CH_01,Google Ads,1368.69,126
SP_571_FA,2026-06-03,CH_01,Facebook,562.3,79
SP_571_IN,2026-06-03,CH_01,Instagram,445.86,63
SP_572_GO,2026-06-04,CH_01,Google Ads,1457.84,116
SP_572_FA,2026-06-04,CH_01,Facebook,664.86,93
SP_572_IN,2026-06-04,CH_01,Instagram,419.64,72
SP_573_GO,2026-06-05,CH_01,Google Ads,1547.44,126
SP_573_FA,2026-06-05,CH_01,Facebook,687.06,107
SP_573_IN,2026-06-05,CH_01,Instagram,261.28,42
SP_574_GO,2026-06-06,CH_01,Google Ads,1685.27,144
SP_574_FA,2026-06-06,CH_01,Facebook,483.6,76
SP_574_IN,2026-06-06,CH_01,Instagram,348.22,57
SP_575_GO,2026-06-07,CH_01,Google Ads,1690.69,136
SP_575_FA,2026-06-07,CH_01,Facebook,542.0,71
SP_575_IN,2026-06-07,CH_01,Instagram,476.81,81
SP_576_GO,2026-06-08,CH_01,Google Ads,1394.0,118
SP_576_FA,2026-06-08,CH_01,Facebook,571.76,92
SP_576_IN,2026-06-08,CH_01,Instagram,491.82,72
SP_577_GO,2026-06-09,CH_01,Google Ads,1610.94,148
SP_577_FA,2026-06-09,CH_01,Facebook,566.38,80
SP_577_IN,2026-06-09,CH_01,Instagram,491.28,75
SP_578_GO,2026-06-10,CH_01,Google Ads,1360.43,130
SP_578_FA,2026-06-10,CH_01,Facebook,656.93,97
SP_578_IN,2026-06-10,CH_01,Instagram,495.01,67
SP_579_GO,2026-06-11,CH_01,Google Ads,1056.83,94
SP_579_FA,2026-06-11,CH_01,Facebook,488.31,67
SP_579_IN,2026-06-11,CH_01,Instagram,579.76,88
SP_580_GO,2026-06-12,CH_01,Google Ads,1488.49,117
SP_580_FA,2026-06-12,CH_01,Facebook,728.85,95
SP_580_IN,2026-06-12,CH_01,Instagram,410.36,82
SP_581_GO,2026-06-13,CH_01,Google Ads,1239.96,118
SP_581_FA,2026-06-13,CH_01,Facebook,603.7,75
SP_581_IN,2026-06-13,CH_01,Instagram,471.5,63
SP_582_GO,2026-06-14,CH_01,Google Ads,987.28,94
SP_582_FA,2026-06-14,CH_01,Facebook,721.35,103
SP_582_IN,2026-06-14,CH_01,Instagram,483.12,75
SP_583_GO,2026-06-15,CH_01,Google Ads,1312.75,117
SP_583_FA,2026-06-15,CH_01,Facebook,703.97,93
SP_583_IN,2026-06-15,CH_01,Instagram,633.07,99
SP_584_GO,2026-06-16,CH_01,Google Ads,1234.17,112
SP_584_FA,2026-06-16,CH_01,Facebook,881.32,116
SP_584_IN,2026-06-16,CH_01,Instagram,192.14,35
SP_585_GO,2026-06-17,CH_01,Google Ads,1229.73,105
SP_585_FA,2026-06-17,CH_01,Facebook,667.19,89
SP_585_IN,2026-06-17,CH_01,Instagram,476.96,66
SP_586_GO,2026-06-18,CH_01,Google Ads,1538.99,133
SP_586_FA,2026-06-18,CH_01,Facebook,687.53,110
SP_586_IN,2026-06-18,CH_01,Instagram,446.86,68
SP_587_GO,2026-06-19,CH_01,Google Ads,1289.87,130
SP_587_FA,2026-06-19,CH_01,Facebook,631.61,85
SP_587_IN,2026-06-19,CH_01,Instagram,555.11,78
SP_588_GO,2026-06-20,CH_01,Google Ads,1522.05,133
SP_588_FA,2026-06-20,CH_01,Facebook,722.57,102
