booking_id,booking_date,check_in_date,channel_id,rate_code_id,gross_room_revenue,commission_amount,net_room_revenue,status
RES-04684,2025-10-04,2025-11-01,CH_03,RT_PACK,12750.0,2550.0,10200.0,Checked-Out
RES-01401,2025-10-05,2025-11-03,CH_01,RT_PACK,3492.0,0.0,3492.0,Checked-Out
RES-01415,2025-10-05,2025-11-17,CH_01,RT_ADV,1746.0,0.0,0.0,Cancelled
RES-02133,2025-10-05,2025-11-05,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-02154,2025-10-05,2025-11-26,CH_02,RT_ADV,11700.0,2106.0,9594.0,Checked-Out
RES-02866,2025-10-05,2025-11-08,CH_02,RT_PROMO,4680.0,842.4,3837.6,Checked-Out
RES-02874,2025-10-05,2025-11-16,CH_03,RT_PACK,11700.0,2340.0,9360.0,Checked-Out
RES-02876,2025-10-05,2025-11-18,CH_03,RT_ADV,5100.0,1020.0,4080.0,Checked-Out
RES-02883,2025-10-05,2025-11-25,CH_03,RT_ADV,10200.0,2040.0,8160.0,Checked-Out
RES-03198,2025-10-05,2025-10-06,CH_04,RT_RACK,18720.0,0.0,0.0,Cancelled
RES-04292,2025-10-05,2025-10-05,CH_04,RT_PACK,14040.0,0.0,14040.0,Checked-Out
RES-04351,2025-10-05,2025-12-03,CH_02,RT_ADV,4680.0,0.0,0.0,Cancelled
RES-01053,2025-10-06,2025-11-20,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-01432,2025-10-06,2025-12-04,CH_05,RT_CORP,5238.0,419.04,4818.96,Checked-Out
RES-01786,2025-10-06,2025-11-23,CH_03,RT_ADV,5100.0,1020.0,4080.0,Checked-Out
RES-02136,2025-10-06,2025-11-08,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-03232,2025-10-06,2025-11-09,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-03241,2025-10-06,2025-11-18,CH_02,RT_ADV,3240.0,583.2,2656.8,Checked-Out
RES-03250,2025-10-06,2025-11-27,CH_02,RT_ADV,2340.0,421.2,1918.8,Checked-Out
RES-03951,2025-10-06,2025-10-29,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-04297,2025-10-06,2025-10-10,CH_04,RT_RACK,14040.0,0.0,14040.0,Checked-Out
RES-04681,2025-10-06,2025-10-29,CH_03,RT_RACK,5100.0,1020.0,4080.0,Checked-Out
RES-04688,2025-10-06,2025-11-05,CH_03,RT_PROMO,10200.0,2040.0,8160.0,Checked-Out
RES-00671,2025-10-07,2025-11-03,CH_03,RT_RACK,4680.0,936.0,3744.0,Checked-Out
RES-01402,2025-10-07,2025-11-04,CH_01,RT_PROMO,5238.0,0.0,5238.0,Checked-Out
RES-01406,2025-10-07,2025-11-08,CH_01,RT_ADV,3492.0,0.0,0.0,Cancelled
RES-01772,2025-10-07,2025-11-09,CH_03,RT_PROMO,7020.0,0.0,0.0,Cancelled
RES-02114,2025-10-07,2025-10-17,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-02135,2025-10-07,2025-11-07,CH_01,RT_PACK,1746.0,0.0,1746.0,Checked-Out
RES-03957,2025-10-07,2025-11-04,CH_02,RT_PACK,7020.0,1263.6,5756.4,Checked-Out
RES-03966,2025-10-07,2025-11-13,CH_02,RT_PROMO,4680.0,0.0,0.0,Cancelled
RES-04316,2025-10-07,2025-10-29,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-04327,2025-10-07,2025-11-09,CH_01,RT_PACK,5238.0,0.0,5238.0,Checked-Out
RES-01036,2025-10-08,2025-11-03,CH_01,RT_PACK,3492.0,0.0,3492.0,Checked-Out
RES-01037,2025-10-08,2025-11-04,CH_01,RT_PROMO,5238.0,0.0,5238.0,Checked-Out
RES-01390,2025-10-08,2025-10-23,CH_04,RT_ADV,4680.0,0.0,4680.0,Checked-Out
RES-01756,2025-10-08,2025-10-24,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-02120,2025-10-08,2025-10-23,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-02145,2025-10-08,2025-11-17,CH_02,RT_ADV,2340.0,421.2,1918.8,Checked-Out
RES-03233,2025-10-08,2025-11-10,CH_01,RT_ADV,6984.0,0.0,6984.0,Checked-Out
RES-03248,2025-10-08,2025-11-25,CH_02,RT_PROMO,9360.0,1684.8,7675.2,Checked-Out
RES-03964,2025-10-08,2025-11-11,CH_02,RT_PROMO,11700.0,2106.0,9594.0,Checked-Out
RES-00312,2025-10-09,2025-11-09,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-01026,2025-10-09,2025-10-24,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-01403,2025-10-09,2025-11-05,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-02129,2025-10-09,2025-11-01,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-03214,2025-10-09,2025-10-22,CH_01,RT_PACK,8730.0,0.0,8730.0,Checked-Out
RES-03589,2025-10-09,2025-11-01,CH_03,RT_PROMO,12750.0,2550.0,10200.0,Checked-Out
RES-04296,2025-10-09,2025-10-09,CH_04,RT_RACK,9360.0,0.0,9360.0,Checked-Out
RES-04360,2025-10-09,2025-12-12,CH_05,RT_CORP,2340.0,187.2,2152.8,Checked-Out
RES-00317,2025-10-10,2025-11-14,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-01050,2025-10-10,2025-11-17,CH_02,RT_PROMO,2340.0,421.2,1918.8,Checked-Out
RES-01409,2025-10-10,2025-11-11,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-01776,2025-10-10,2025-11-13,CH_03,RT_PROMO,5100.0,1020.0,4080.0,Checked-Out
RES-02493,2025-10-10,2025-10-31,CH_04,RT_ADV,18720.0,0.0,18720.0,Checked-Out
RES-03226,2025-10-10,2025-11-03,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-03956,2025-10-10,2025-11-03,CH_02,RT_PROMO,4680.0,842.4,3837.6,Checked-Out
RES-03970,2025-10-10,2025-11-17,CH_03,RT_RACK,2340.0,468.0,1872.0,Checked-Out
RES-04323,2025-10-10,2025-11-05,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-04341,2025-10-10,2025-11-23,CH_05,RT_CORP,3240.0,259.2,2980.8,Checked-Out
RES-00310,2025-10-11,2025-11-07,CH_01,RT_PROMO,1746.0,0.0,0.0,Cancelled
RES-00673,2025-10-11,2025-11-05,CH_03,RT_RACK,9360.0,1872.0,7488.0,Checked-Out
RES-00681,2025-10-11,2025-11-13,CH_03,RT_RACK,5100.0,1020.0,4080.0,Checked-Out
RES-01056,2025-10-11,2025-11-23,CH_05,RT_CORP,4680.0,374.4,4305.6,Checked-Out
RES-01417,2025-10-11,2025-11-19,CH_01,RT_PROMO,5238.0,0.0,0.0,Cancelled
RES-02500,2025-10-11,2025-11-07,CH_06,RT_RACK,1746.0,250.0,1496.0,Checked-Out
RES-03243,2025-10-11,2025-11-20,CH_06,RT_ADV,6480.0,0.0,0.0,Cancelled
RES-03244,2025-10-11,2025-11-21,CH_02,RT_ADV,8100.0,1458.0,6642.0,Checked-Out
RES-03609,2025-10-11,2025-11-21,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-00683,2025-10-12,2025-11-15,CH_03,RT_PROMO,10200.0,2040.0,8160.0,Checked-Out
RES-01041,2025-10-12,2025-11-08,CH_02,RT_RACK,3240.0,583.2,2656.8,Checked-Out
RES-01044,2025-10-12,2025-11-11,CH_02,RT_PROMO,8100.0,1458.0,6642.0,Checked-Out
RES-01787,2025-10-12,2025-11-24,CH_03,RT_ADV,7650.0,1530.0,6120.0,Checked-Out
RES-02115,2025-10-12,2025-10-18,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-02143,2025-10-12,2025-11-15,CH_02,RT_PROMO,6480.0,1166.4,5313.6,Checked-Out
RES-02513,2025-10-12,2025-11-20,CH_01,RT_ADV,6984.0,0.0,6984.0,Checked-Out
RES-02870,2025-10-12,2025-11-12,CH_03,RT_PROMO,2340.0,468.0,1872.0,Checked-Out
RES-02875,2025-10-12,2025-11-17,CH_03,RT_PROMO,2550.0,0.0,0.0,Cancelled
RES-03961,2025-10-12,2025-11-08,CH_02,RT_PROMO,4680.0,842.4,3837.6,Checked-Out
RES-03965,2025-10-12,2025-11-12,CH_02,RT_PACK,2340.0,421.2,1918.8,Checked-Out
RES-03978,2025-10-12,2025-11-25,CH_03,RT_ADV,10200.0,2040.0,8160.0,Checked-Out
RES-04333,2025-10-12,2025-11-15,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-00290,2025-10-13,2025-10-18,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-00313,2025-10-13,2025-11-10,CH_01,RT_ADV,6984.0,0.0,6984.0,Checked-Out
RES-01425,2025-10-13,2025-11-27,CH_01,RT_ADV,1746.0,0.0,1746.0,Checked-Out
RES-02507,2025-10-13,2025-11-14,CH_06,RT_RACK,5238.0,250.0,4988.0,Checked-Out
RES-03235,2025-10-13,2025-11-12,CH_01,RT_PROMO,1746.0,0.0,0.0,Cancelled
RES-03955,2025-10-13,2025-11-02,CH_02,RT_RACK,2340.0,421.2,1918.8,Checked-Out
RES-04324,2025-10-13,2025-11-06,CH_01,RT_RACK,8730.0,0.0,0.0,Cancelled
RES-00305,2025-10-14,2025-11-02,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-01393,2025-10-14,2025-10-26,CH_04,RT_RACK,18720.0,0.0,18720.0,Checked-Out
RES-01751,2025-10-14,2025-10-19,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-01777,2025-10-14,2025-11-14,CH_03,RT_PROMO,7650.0,1530.0,6120.0,Checked-Out
RES-02139,2025-10-14,2025-11-11,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-02161,2025-10-14,2025-12-03,CH_02,RT_ADV,4680.0,842.4,3837.6,Checked-Out
RES-02504,2025-10-14,2025-11-11,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-02521,2025-10-14,2025-11-28,CH_01,RT_ADV,3492.0,0.0,0.0,Cancelled
RES-02860,2025-10-14,2025-11-02,CH_02,RT_RACK,2340.0,421.2,1918.8,Checked-Out
RES-02885,2025-10-14,2025-11-27,CH_03,RT_ADV,2550.0,510.0,2040.0,Checked-Out
RES-03221,2025-10-14,2025-10-29,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-03224,2025-10-14,2025-11-01,CH_01,RT_PACK,8730.0,0.0,8730.0,Checked-Out
RES-03980,2025-10-14,2025-11-27,CH_03,RT_PROMO,2550.0,510.0,2040.0,Checked-Out
RES-04317,2025-10-14,2025-10-30,CH_01,RT_PACK,5238.0,0.0,0.0,Cancelled
RES-04328,2025-10-14,2025-11-10,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-04353,2025-10-14,2025-12-05,CH_02,RT_ADV,9360.0,1684.8,7675.2,Checked-Out
RES-04696,2025-10-14,2025-11-13,CH_04,RT_ADV,9360.0,0.0,9360.0,Checked-Out
RES-00308,2025-10-15,2025-11-05,CH_01,RT_PROMO,6984.0,0.0,0.0,Cancelled
RES-00309,2025-10-15,2025-11-06,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-00321,2025-10-15,2025-11-18,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-00672,2025-10-15,2025-11-04,CH_03,RT_PROMO,7020.0,1404.0,5616.0,Checked-Out
RES-00686,2025-10-15,2025-11-18,CH_03,RT_PROMO,5100.0,0.0,0.0,Cancelled
RES-01057,2025-10-15,2025-11-24,CH_02,RT_PROMO,7020.0,1263.6,5756.4,Checked-Out
RES-01412,2025-10-15,2025-11-14,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-01773,2025-10-15,2025-11-10,CH_03,RT_RACK,9360.0,1872.0,7488.0,Checked-Out
RES-02127,2025-10-15,2025-10-30,CH_01,RT_PROMO,5238.0,0.0,5238.0,Checked-Out
RES-03229,2025-10-15,2025-11-06,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-03598,2025-10-15,2025-11-10,CH_04,RT_ADV,18720.0,0.0,18720.0,Checked-Out
RES-04329,2025-10-15,2025-11-11,CH_01,RT_PROMO,8730.0,0.0,0.0,Cancelled
RES-04336,2025-10-15,2025-11-18,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-00291,2025-10-16,2025-10-19,CH_04,RT_RACK,9360.0,0.0,9360.0,Checked-Out
RES-00303,2025-10-16,2025-10-31,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-00674,2025-10-16,2025-11-06,CH_03,RT_RACK,11700.0,2340.0,9360.0,Checked-Out
RES-01062,2025-10-16,2025-11-29,CH_02,RT_ADV,7020.0,1263.6,5756.4,Checked-Out
RES-02879,2025-10-16,2025-11-21,CH_03,RT_PROMO,12750.0,2550.0,10200.0,Checked-Out
RES-03222,2025-10-16,2025-10-30,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-03976,2025-10-16,2025-11-23,CH_03,RT_PROMO,5100.0,1020.0,4080.0,Checked-Out
RES-04318,2025-10-16,2025-10-31,CH_01,RT_PACK,6984.0,0.0,6984.0,Checked-Out
RES-00295,2025-10-17,2025-10-23,CH_04,RT_PROMO,4680.0,0.0,4680.0,Checked-Out
RES-01051,2025-10-17,2025-11-18,CH_02,RT_PROMO,4680.0,842.4,3837.6,Checked-Out
RES-01404,2025-10-17,2025-11-06,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-01782,2025-10-17,2025-11-19,CH_03,RT_PACK,7650.0,1530.0,6120.0,Checked-Out
RES-01783,2025-10-17,2025-11-20,CH_03,RT_PROMO,10200.0,2040.0,8160.0,Checked-Out
RES-02131,2025-10-17,2025-11-03,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-02147,2025-10-17,2025-11-19,CH_02,RT_PROMO,7020.0,1263.6,5756.4,Checked-Out
RES-02887,2025-10-17,2025-11-29,CH_03,RT_ADV,7650.0,1530.0,6120.0,Checked-Out
RES-03217,2025-10-17,2025-10-25,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-03600,2025-10-17,2025-11-12,CH_01,RT_PACK,1746.0,0.0,1746.0,Checked-Out
RES-03969,2025-10-17,2025-11-16,CH_02,RT_RACK,11700.0,2106.0,9594.0,Checked-Out
RES-04331,2025-10-17,2025-11-13,CH_01,RT_PROMO,3492.0,0.0,0.0,Cancelled
RES-04691,2025-10-17,2025-11-08,CH_04,RT_RACK,9360.0,0.0,9360.0,Checked-Out
RES-00304,2025-10-18,2025-11-01,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-01069,2025-10-18,2025-12-06,CH_02,RT_ADV,11700.0,2106.0,9594.0,Checked-Out
RES-01416,2025-10-18,2025-11-18,CH_01,RT_PROMO,3492.0,0.0,3492.0,Checked-Out
RES-02494,2025-10-18,2025-11-01,CH_04,RT_PROMO,23400.0,0.0,23400.0,Checked-Out
RES-03612,2025-10-18,2025-11-24,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-03615,2025-10-18,2025-11-27,CH_05,RT_CORP,1746.0,139.68,1606.32,Checked-Out
RES-00687,2025-10-19,2025-11-19,CH_03,RT_PROMO,7650.0,1530.0,6120.0,Checked-Out
RES-01043,2025-10-19,2025-11-10,CH_06,RT_PACK,6480.0,250.0,6230.0,Checked-Out
RES-01048,2025-10-19,2025-11-15,CH_02,RT_RACK,9360.0,1684.8,7675.2,Checked-Out
RES-01394,2025-10-19,2025-10-27,CH_04,RT_PACK,23400.0,0.0,23400.0,Checked-Out
RES-01788,2025-10-19,2025-11-25,CH_03,RT_PACK,10200.0,2040.0,8160.0,Checked-Out
RES-02157,2025-10-19,2025-11-29,CH_02,RT_ADV,7020.0,1263.6,5756.4,Checked-Out
RES-02508,2025-10-19,2025-11-15,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-02877,2025-10-19,2025-11-19,CH_03,RT_RACK,7650.0,1530.0,6120.0,Checked-Out
RES-03225,2025-10-19,2025-11-02,CH_01,RT_PACK,1746.0,0.0,1746.0,Checked-Out
RES-03227,2025-10-19,2025-11-04,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-03247,2025-10-19,2025-11-24,CH_02,RT_PROMO,7020.0,0.0,0.0,Cancelled
RES-03611,2025-10-19,2025-11-23,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-03968,2025-10-19,2025-11-15,CH_02,RT_PROMO,9360.0,1684.8,7675.2,Checked-Out
RES-04321,2025-10-19,2025-11-03,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-04711,2025-10-19,2025-11-28,CH_01,RT_ADV,3492.0,0.0,3492.0,Checked-Out
RES-00292,2025-10-20,2025-10-20,CH_04,RT_RACK,14040.0,0.0,0.0,Cancelled
RES-00294,2025-10-20,2025-10-22,CH_04,RT_RACK,23400.0,0.0,23400.0,Checked-Out
RES-01033,2025-10-20,2025-10-31,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-01418,2025-10-20,2025-11-20,CH_06,RT_PROMO,6984.0,250.0,6734.0,Checked-Out
RES-02141,2025-10-20,2025-11-13,CH_02,RT_RACK,3240.0,0.0,0.0,Cancelled
RES-02142,2025-10-20,2025-11-14,CH_06,RT_PACK,4860.0,250.0,4610.0,Checked-Out
RES-02502,2025-10-20,2025-11-09,CH_01,RT_PACK,5238.0,0.0,5238.0,Checked-Out
RES-02861,2025-10-20,2025-11-03,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-02869,2025-10-20,2025-11-11,CH_02,RT_PACK,11700.0,2106.0,9594.0,Checked-Out
RES-00293,2025-10-21,2025-10-21,CH_04,RT_RACK,18720.0,0.0,18720.0,Checked-Out
RES-00314,2025-10-21,2025-11-11,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-00324,2025-10-21,2025-11-21,CH_01,RT_PACK,8730.0,0.0,8730.0,Checked-Out
RES-01028,2025-10-21,2025-10-26,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-01073,2025-10-21,2025-12-10,CH_03,RT_ADV,9360.0,1872.0,7488.0,Checked-Out
RES-01422,2025-10-21,2025-11-24,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-02516,2025-10-21,2025-11-23,CH_06,RT_RACK,3492.0,250.0,3242.0,Checked-Out
RES-02871,2025-10-21,2025-11-13,CH_03,RT_RACK,4680.0,0.0,0.0,Cancelled
RES-02900,2025-10-21,2025-12-12,CH_06,RT_ADV,1746.0,250.0,1496.0,Checked-Out
RES-03258,2025-10-21,2025-12-05,CH_06,RT_PACK,9360.0,0.0,0.0,Cancelled
RES-04690,2025-10-21,2025-11-07,CH_04,RT_ADV,4680.0,0.0,4680.0,Checked-Out
RES-00323,2025-10-22,2025-11-20,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-00689,2025-10-22,2025-11-21,CH_03,RT_PROMO,12750.0,2550.0,10200.0,Checked-Out
RES-01395,2025-10-22,2025-10-28,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-02134,2025-10-22,2025-11-06,CH_01,RT_RACK,8730.0,0.0,8730.0,Checked-Out
RES-02498,2025-10-22,2025-11-05,CH_04,RT_RACK,18720.0,0.0,18720.0,Checked-Out
RES-02506,2025-10-22,2025-11-13,CH_01,RT_PACK,3492.0,0.0,3492.0,Checked-Out
RES-02512,2025-10-22,2025-11-19,CH_01,RT_PROMO,5238.0,0.0,5238.0,Checked-Out
RES-02878,2025-10-22,2025-11-20,CH_03,RT_RACK,10200.0,0.0,0.0,Cancelled
RES-02880,2025-10-22,2025-11-22,CH_03,RT_RACK,2550.0,510.0,2040.0,Checked-Out
RES-03963,2025-10-22,2025-11-10,CH_02,RT_RACK,9360.0,0.0,0.0,Cancelled
RES-03973,2025-10-22,2025-11-20,CH_03,RT_RACK,9360.0,1872.0,7488.0,Checked-Out
RES-04366,2025-10-22,2025-12-18,CH_05,RT_CORP,4680.0,374.4,4305.6,Checked-Out
RES-00298,2025-10-23,2025-10-26,CH_04,RT_RACK,18720.0,0.0,18720.0,Checked-Out
RES-00326,2025-10-23,2025-11-23,CH_01,RT_PROMO,3492.0,0.0,0.0,Cancelled
RES-00706,2025-10-23,2025-12-08,CH_06,RT_ADV,3492.0,250.0,3242.0,Checked-Out
RES-01411,2025-10-23,2025-11-13,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-01784,2025-10-23,2025-11-21,CH_03,RT_PROMO,12750.0,0.0,0.0,Cancelled
RES-02148,2025-10-23,2025-11-20,CH_02,RT_PROMO,9360.0,1684.8,7675.2,Checked-Out
RES-02171,2025-10-23,2025-12-13,CH_03,RT_ADV,4680.0,0.0,0.0,Cancelled
RES-02501,2025-10-23,2025-11-08,CH_01,RT_RACK,3492.0,0.0,3492.0,Checked-Out
RES-02529,2025-10-23,2025-12-06,CH_01,RT_ADV,8730.0,0.0,8730.0,Checked-Out
RES-03602,2025-10-23,2025-11-14,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-04339,2025-10-23,2025-11-21,CH_01,RT_RACK,8730.0,0.0,0.0,Cancelled
RES-04362,2025-10-23,2025-12-14,CH_02,RT_ADV,7020.0,1263.6,5756.4,Checked-Out
RES-04700,2025-10-23,2025-11-17,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-04704,2025-10-23,2025-11-21,CH_01,RT_PROMO,8730.0,0.0,0.0,Cancelled
RES-04707,2025-10-23,2025-11-24,CH_01,RT_RACK,5238.0,0.0,5238.0,Checked-Out
RES-04720,2025-10-23,2025-12-07,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-00296,2025-10-24,2025-10-24,CH_04,RT_PACK,9360.0,0.0,9360.0,Checked-Out
RES-00316,2025-10-24,2025-11-13,CH_01,RT_RACK,3492.0,0.0,0.0,Cancelled
RES-00328,2025-10-24,2025-11-25,CH_01,RT_ADV,6984.0,0.0,6984.0,Checked-Out
RES-00330,2025-10-24,2025-11-27,CH_06,RT_PROMO,1746.0,250.0,1496.0,Checked-Out
RES-01038,2025-10-24,2025-11-05,CH_01,RT_RACK,6984.0,0.0,6984.0,Checked-Out
RES-01089,2025-10-24,2025-12-26,CH_03,RT_ADV,12750.0,2550.0,10200.0,Checked-Out
RES-01400,2025-10-24,2025-11-02,CH_01,RT_RACK,1746.0,0.0,1746.0,Checked-Out
RES-01419,2025-10-24,2025-11-21,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-01449,2025-10-24,2025-12-21,CH_02,RT_ADV,11700.0,2106.0,9594.0,Checked-Out
RES-02152,2025-10-24,2025-11-24,CH_02,RT_RACK,7020.0,1263.6,5756.4,Checked-Out
RES-03246,2025-10-24,2025-11-23,CH_02,RT_PACK,4680.0,842.4,3837.6,Checked-Out
RES-03977,2025-10-24,2025-11-24,CH_03,RT_PROMO,7650.0,1530.0,6120.0,Checked-Out
RES-03989,2025-10-24,2025-12-06,CH_03,RT_ADV,12750.0,2550.0,10200.0,Checked-Out
RES-04724,2025-10-24,2025-12-11,CH_05,RT_CORP,8730.0,698.4,8031.6,Checked-Out
RES-00297,2025-10-25,2025-10-25,CH_04,RT_RACK,14040.0,0.0,14040.0,Checked-Out
RES-00311,2025-10-25,2025-11-08,CH_01,RT_PROMO,3492.0,0.0,3492.0,Checked-Out
RES-00343,2025-10-25,2025-12-10,CH_02,RT_ADV,6480.0,1166.4,5313.6,Checked-Out
RES-01408,2025-10-25,2025-11-10,CH_01,RT_PROMO,6984.0,0.0,6984.0,Checked-Out
RES-01781,2025-10-25,2025-11-18,CH_03,RT_RACK,5100.0,1020.0,4080.0,Checked-Out
RES-02146,2025-10-25,2025-11-18,CH_02,RT_RACK,4680.0,842.4,3837.6,Checked-Out
RES-02490,2025-10-25,2025-10-28,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-02509,2025-10-25,2025-11-16,CH_01,RT_PACK,8730.0,0.0,8730.0,Checked-Out
RES-02867,2025-10-25,2025-11-09,CH_02,RT_RACK,7020.0,1263.6,5756.4,Checked-Out
RES-02889,2025-10-25,2025-12-01,CH_03,RT_PROMO,12750.0,0.0,0.0,Cancelled
RES-03239,2025-10-25,2025-11-16,CH_01,RT_RACK,8730.0,0.0,0.0,Cancelled
RES-04701,2025-10-25,2025-11-18,CH_01,RT_PROMO,3492.0,0.0,3492.0,Checked-Out
RES-04709,2025-10-25,2025-11-26,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-04722,2025-10-25,2025-12-09,CH_01,RT_ADV,5238.0,0.0,5238.0,Checked-Out
RES-00350,2025-10-26,2025-12-17,CH_02,RT_ADV,2340.0,421.2,1918.8,Checked-Out
RES-01068,2025-10-26,2025-12-05,CH_02,RT_PROMO,9360.0,1684.8,7675.2,Checked-Out
RES-01070,2025-10-26,2025-12-07,CH_03,RT_PROMO,2340.0,468.0,1872.0,Checked-Out
RES-01082,2025-10-26,2025-12-19,CH_03,RT_ADV,7650.0,1530.0,6120.0,Checked-Out
RES-01785,2025-10-26,2025-11-22,CH_03,RT_RACK,2550.0,510.0,2040.0,Checked-Out
RES-01797,2025-10-26,2025-12-04,CH_04,RT_ADV,14040.0,0.0,14040.0,Checked-Out
RES-02138,2025-10-26,2025-11-10,CH_01,RT_RACK,6984.0,0.0,0.0,Cancelled
RES-03240,2025-10-26,2025-11-17,CH_02,RT_RACK,1620.0,291.6,1328.4,Checked-Out
RES-03604,2025-10-26,2025-11-16,CH_01,RT_PACK,8730.0,0.0,8730.0,Checked-Out
RES-04320,2025-10-26,2025-11-02,CH_01,RT_PROMO,1746.0,0.0,1746.0,Checked-Out
RES-04342,2025-10-26,2025-11-24,CH_02,RT_RACK,4860.0,874.8,3985.2,Checked-Out
RES-04344,2025-10-26,2025-11-26,CH_02,RT_PROMO,8100.0,1458.0,6642.0,Checked-Out
RES-00299,2025-10-27,2025-10-27,CH_04,RT_RACK,23400.0,0.0,23400.0,Checked-Out
RES-01054,2025-10-27,2025-11-21,CH_02,RT_RACK,11700.0,2106.0,9594.0,Checked-Out
RES-01427,2025-10-27,2025-11-29,CH_01,RT_PROMO,5238.0,0.0,5238.0,Checked-Out
RES-02174,2025-10-27,2025-12-16,CH_03,RT_ADV,11700.0,2340.0,9360.0,Checked-Out
RES-02492,2025-10-27,2025-10-30,CH_04,RT_RACK,14040.0,0.0,14040.0,Checked-Out
RES-02495,2025-10-27,2025-11-02,CH_04,RT_RACK,4680.0,0.0,4680.0,Checked-Out
RES-02496,2025-10-27,2025-11-03,CH_04,RT_PACK,9360.0,0.0,9360.0,Checked-Out
RES-02524,2025-10-27,2025-12-01,CH_01,RT_PROMO,8730.0,0.0,8730.0,Checked-Out
RES-02881,2025-10-27,2025-11-23,CH_03,RT_RACK,5100.0,1020.0,4080.0,Checked-Out
RES-03593,2025-10-27,2025-11-05,CH_04,RT_PROMO,18720.0,0.0,18720.0,Checked-Out
RES-03971,2025-10-27,2025-11-18,CH_03,RT_RACK,4680.0,936.0,3744.0,Checked-Out
RES-04332,2025-10-27,2025-11-14,CH_01,RT_PROMO,5238.0,0.0,0.0,Cancelled
